IR
81.43836595146938
80.38135186677087
76.7406550829358
70.4419214446138
61.52303995562352
50.09193378826876
36.40247928033699
20.8114851618206
3.7714925665763417
-14.118169761947627
-49.91071538823854
-32.22304896486219
-66.50312668135354
-81.38172534992486
-93.9925460888019
-103.76249209530796
-110.2344769431582
-113.16159039344946
-112.42656047455085
-108.08297468942668
-100.38729580183609
-89.72136802501693
-76.6540173966201
-61.95153497670907
-46.43156595178303
-30.95757011344392
-16.408267019290065
-3.489461189614815
7.295754914432337
15.62093978443994
21.42786543807432
24.88356293041994
26.294037939169755
26.126319284123298
24.981029811589025
23.531198311222454
22.450929776693272
22.338538266614194
23.656155989434893
26.677508659519106
31.475382374451584
37.93736038634083
45.77602475216081
54.539761945189326
63.65001029415994
72.44754723219282
80.24761455324942
86.43413303480604
90.50242222391094
90.71470712870985
92.0306605752594
86.37561332666945
78.94334448916115
68.50394331349543
39.717755024920166
55.30034486885444
22.27143064322115
3.578856281976357
-15.664109985880486
-53.041261530261636
-34.75714980852371
-69.86698806664236
-84.65006453253605
-96.93575316390624
-106.34031227497931
-112.58356792573886
-115.54063590564688
-115.18094914278629
-111.59772822703871
-104.99639325910576
-95.62248240627837
-83.8638086328767
-70.30010255185886
-55.626736840050995
-40.61991190730947
-26.038061802022696
-12.51753596766821
-0.5614174938198744
9.50467478682566
17.559806197681837
23.653009043039503
27.977699856390473
30.832386774002202
32.59290234545
33.70528025424181
34.64798771958493
35.86601007046386
37.71367353221882
40.41616223045074
44.04928939448733
48.5411471065528
53.72408152924751
59.37739055115617
65.2112961795893
70.86781612125328
75.89873371406657
79.77754320901728
81.99216241249255
82.09681741782323
79.7225054658937
74.64154196118793
66.84801796556783
56.48388080742967
43.76196113075167
29.030022387852853
12.769766501527329
-4.471026996748833
-22.11371349227619
-39.567708389749725
-56.21660255172901
-71.44377737752302
-84.70022353925216
-95.5000839428352
-103.4340867603582
-108.22877455719401
-109.72089580023814
-107.847007237643
-102.70442576200672
-94.51017358699488
-83.55789397309744
-70.31767030654137
-55.420344447910935
-8.050058428638295
6.065102451586597
18.26722901850775
28.092783461848285
35.33947379804454
40.00178617062363
42.188005753736604
42.17399125055579
-39.55077346633743
-23.48773754581896
40.37549736274846
37.290185129303154
33.47357564195936
29.51239180459838
25.977201050049075
23.340427942723608
21.91087450639317
21.82868492567544
23.086811153474272
25.551231842844675
28.982814354235366
33.05525649491622
37.388858810694096
41.56961437115499
45.16361214903256
47.78936177417795
49.16974036635388
49.07970588399597
47.32349232015406
43.77560869734907
38.43775896878964
31.45727217262754
23.014661212841872
13.338130768543067
2.8141667478486454
-8.138492676126788
-29.728128065863473
-19.13105136498973
-39.549103664948746
-48.28015027859965
-55.57123065577579
-61.14895046917313
-64.86789462104369
-66.62909232047471
-66.44864233600148
-64.43415535128962
-60.68253809604579
-55.391650334146995
-48.895214524002824
-41.56928756480218
-33.88358188405006
-26.369402724181356
-19.467392682013696
-13.52220891457543
-8.765469734506468
-5.252324031826959
-2.901169521619522
-1.5139720934155037
-0.7787538349650163
-0.31722802836850406
0.286523728718322
1.4670399016131626
3.6250292738732526
7.048160044278006
11.857430961708928
18.014555246850648
25.3530957549398
33.62130611114998
42.4986510503075
51.54904736537722
60.24139172099306
68.02325815254184
74.34653742007262
78.69928049401102
80.6888011793413
80.09780222102455
76.85504514105223
70.99543949077295
62.60386131494792
51.8602306001294
39.12991138137468
24.845922373711346
9.480808376030666
-6.36472656470977
-22.086672560382624
-62.82840741127765
-72.5986916904557
-37.123296176679105
-79.83036644096377
-84.27820185369241
-84.68364611658005
-85.8851626231693
-80.81800702951107
-74.59276902534566
-56.738126461775494
-66.39573322727739
-46.28183025954053
-35.70748009147448
-25.67589818742067
-50.87566414892822
-16.773284800713043
-9.357697388958059
-3.5892093757080374
0.5010575307949239
3.0739994299896125
4.431970179742848
4.91993499709227
4.943893014503942
4.967713537355479
5.4583773413262975
6.832276786106718
9.402022399075037
13.332517277509794
18.626143118082666
25.150974065527635
32.6488084216582
40.75156979112745
49.0566329106523
57.12309558976449
64.43084856905418
70.44710331367608
74.73034556282084
76.96675487381378
76.97384020270232
74.70216359942017
70.14502492021893
63.323271383418586
54.38313725770115
43.54657445828724
31.103427665191703
17.483943725742847
3.140082332967495
-11.492654923216605
-25.89100793104592
-39.537788693652914
-51.99055247382421
-62.804852630946755
-71.61749775970702
-78.21763511653259
-82.45979251112354
-84.27629139504958
-83.6946153523464
-80.78155007548074
-75.72070197812927
-68.861695888464
-60.63580686493991
-42.192767078256054
-51.556902900060294
-33.04524310740035
-24.54157638122797
-17.02089370005649
-10.664032610853667
-5.5201689424555695
-1.5142146085077002
1.5771504978567918
4.069835650377286
6.324245187717395
8.71314477482926
11.595308389093304
15.290343763933606
20.024927528537006
25.891922499441677
32.84067582706405
40.66875388850795
49.020493228273466
57.440334403366066
65.45717684723205
72.62394601721255
82.79836631870545
85.1266535967076
85.08826230506581
78.52890961998034
82.72086218962917
77.76873306174872
70.32017357129672
60.54368768800194
48.70104459757363
35.142942947492145
20.279713908276676
4.591782105564107
-11.422226428857243
-27.275368679974918
-42.42585595703201
-56.347758128246994
-68.62372482397848
-78.87181265146845
-86.75017118041214
-92.03149112214624
-94.38247174621326
-94.58518784879266
-91.50825367163847
-86.14082715390194
-78.5683554984673
-69.16825861954929
-58.38031852116424
-46.769302324921426
-35.018494581306015
-5.008784091355665
-23.789222613237854
-13.640073496526753
1.8490481227809141
6.874085154420214
10.171886991653082
12.004379428940382
12.72662078979613
12.767327754384297
12.67508499967471
13.04997379886646
14.43242948344286
17.213418998261886
21.58105292108013
27.538565807323778
34.92247973524826
43.40844342193171
52.54554480552298
61.7851216401569
70.48877856798171
77.99175019115127
83.70625787283177
87.15925228564738
88.00286490331308
86.0452643450863
73.47524805676048
62.986075692694044
50.02659796401383
35.052049291216804
81.20341484512514
18.562763885811933
1.0814462141178183
-16.75559866297857
-34.29123515666794
-50.90446245265895
-65.94680274406761
-89.14724680473853
-78.84055182349732
-96.50562879649165
-100.71128741372979
-101.75134496133282
-99.66994405614511
-94.59855795797765
-86.82239900584108
-76.68225267792089
-64.57725203707781
-51.008077343589406
-36.51030442515872
-21.67746288218484
-7.205772190820255
6.167308685658696
17.727416464325472
26.89502351154306
33.321472228101754
36.84611930698017
37.49126598091888
18.408735104011313
25.31854664086282
35.50202423509634
11.420340688074461
31.267987791659635
5.193653721283283
0.4542061024325079
-2.228305961376705
-2.4838447374196164
-0.17281903625959671
4.599053664825973
11.509951090852667
20.08641897991552
29.752361140546455
39.86460152778564
49.72528340776243
58.61758945400031
65.92057882433862
71.18067050276458
74.04899078401867
74.25269204640702
66.09599533045562
71.61581865731947
57.8359182420686
47.07801121191147
34.15000993282854
19.562801981689177
3.907810518546512
-12.22024782687555
-28.176069689885594
-43.36735012290799
-57.27946254595523
-69.35467725836415
-79.08577922582941
-86.13525114265276
-90.26866795479569
-91.37646714031331
-84.7790927312347
-89.50405874936789
-77.46850907309074
-67.98573277055267
-56.78063776696527
-44.41949364821147
-31.62379101031908
-19.112687636196256
-7.569093718932123
2.3903284641754965
10.360105306856354
16.114680567300127
19.555714348510918
20.82031841215297
20.266120901108934
15.74895620415549
13.05432341263139
10.957754158175248
18.376767376709836
10.006713952523057
10.557910645206476
12.806576773414236
16.80945942396943
29.441139720975087
22.454197226421215
37.32279467921199
45.591254826040895
53.706280769722596
61.083152229471
71.4066393866074
67.14641211411755
73.49314441374409
73.17001834227486
70.34102839073981
64.97972843954372
57.14686515176794
47.07399363778282
35.07895136425333
21.52344503108452
6.858926044344855
-8.415766823402407
-23.76350848857544
-52.39847725099469
-38.60947032846309
-74.69255310174842
-64.59276890823028
-82.3349100379826
-87.28296549177654
-89.37754627502288
-88.60435467904442
-70.68765684034267
-85.0833499031485
-60.49587669050413
-79.00749468847211
-48.77945315742224
-35.98201212251834
-22.67617757689399
3.014316753556784
13.991824862432708
22.846252142249256
-9.454567468213185
29.091770225776315
32.43079156931404
32.88472478595105
26.350311210524836
30.721937436476253
20.355577569469432
13.442670066021392
6.327971105696179
-0.2702645095657914
-5.657034456665443
-9.230109435315967
-10.540772849069072
-9.333462609821353
-5.562758074961238
0.6109984583131478
8.827907562134499
29.200593908131907
40.174134238262916
18.555941817030813
50.88345377155635
60.749532140395694
69.19333715957782
75.63542299837827
79.56077431635582
80.59913214998683
78.5791897192368
73.48985547169184
54.81036461119419
41.953047182690625
65.46698810481195
27.419689870080845
-4.552039488554385
11.745293591045595
-20.914479992183203
-36.768043954933546
-51.57958296605187
-64.84214938134454
-84.94021840002075
-76.0893888780964
-91.097717038033
-94.37887973777458
-94.74706142839342
-87.0826499270017
-92.26477112834615
-79.46779383526
-69.75038684012036
-58.28822928742787
-45.49893827814128
-17.804902956829608
-31.84082549508193
-3.968415334929489
9.026425446751489
20.53334772968202
29.912295585360766
36.62969218346217
40.385683183746835
41.08603376810768
38.84513537285089
34.02553195311353
27.15077827124125
18.827638997190448
9.748262668802866
0.7165266217103152
-7.387902668836091
-13.738167568363778
-17.668390209741943
-18.70916825255206
-16.6133297579549
-11.380835739449708
-3.243056292685992
7.3893666404068625
19.964642109522984
48.1780146812395
33.811742079407026
85.87656649220418
93.90544919724383
98.53993007077024
99.33974341317172
62.225644324205064
75.06993515434297
96.10441426981376
88.85067526287486
26.26330758661635
5.201302867754066
-16.48226874714294
-37.97568552264653
-58.4106152990654
-76.94673428373983
-92.89734352936884
-105.71262819026512
-115.01352098201069
-120.58837313107401
-122.29325079534239
-120.11329371492421
-114.23557017901638
-104.96051569838393
-92.6896675836889
-77.9412478649628
-61.27858629508327
-43.31045079246377
-24.701310350521226
-6.138907744603955
11.615209049081216
27.721636791748324
41.375513007342704
51.87683291651891
58.70557095254256
60.66421443295869
61.62093716722541
56.14663420727453
48.644144522247856
38.89443914560047
27.736082112909294
16.12532105899801
5.066843247982213
-4.484370140022548
-11.675733044562946
-15.842490957773606
-16.615560685193785
-13.945736818799503
-8.057680295528769
0.6202660337417996
11.512941792508911
23.91498172419272
37.00457919428145
49.88951463722993
61.69451404581196
71.65169960795328
79.13857264688278
83.6883473473971
85.00881626099525
82.94104763390871
77.45257368490252
68.6946056338856
56.99321941158706
42.821634631640165
26.740215125110808
9.358919837738654
-8.623129311597097
-26.493374155916456
-43.616435875499974
-59.385879686706176
-73.24690226467362
-84.7546599908517
-93.56472932508878
-99.46602761683106
-102.36584234841388
-102.24509391686061
-99.20546502562833
-93.4434725309724
-85.17777762940554
-74.71130202487102
-62.452116745826885
-48.83772343889987
-34.35986984812067
-19.603612484466936
-5.20581115049913
8.156913121421042
19.799103355997488
29.132215518412863
35.71181456588798
39.2528407795013
39.72193702365274
37.35843432518078
32.59549801879774
26.058088930758856
18.553966378487672
10.975283132771196
4.2113558254119
-0.9442832848072271
-3.8767839714622028
-4.165897578487318
-1.602482483212441
3.778793647849767
11.702186473579602
21.71594079734753
77.7691032228613
33.25234737493619
45.61395563542569
57.99975304811114
69.57924080650314
79.53674741520926
87.1317944659479
91.76645805557742
93.0108804904722
90.63781649063267
84.64322062103577
75.15739086192627
62.44022302671351
46.94827004902851
29.23342585169803
9.92622754344535
-10.168986663550186
-49.40789789008062
-67.07025648785083
-82.58305159042325
-95.46968546524766
-105.31731798166965
-111.85057332446877
-114.95134019426152
-114.5892965102033
-110.86049789601995
-103.9838987747575
-94.2547942714936
-82.04841209974876
-67.77837741499306
-51.89672981430604
-34.97078437849336
-17.690938065697765
-0.8488653531754835
14.702976696885344
28.16784696836436
38.88586474730286
46.39266479566692
50.50416943382572
-30.20238516747952
51.2860459122426
48.984962231297544
37.127216236086696
44.05326665542431
28.95849547432303
20.386441466090886
12.29261289017741
5.508243504624986
0.7201086153801981
-1.5842057614175786
-1.1408530991609638
2.0893124929686167
7.936955519927679
16.03299691624381
25.826887417847196
36.63517018848012
58.370392465220135
67.81730412026273
75.3702251233625
80.42712821621313
82.50368002781912
81.2911254593813
76.676518135381
68.75888712517613
57.79754902582823
44.136955611448116
47.727420590011455
45.87594162286854
28.22382091884583
10.605766643139305
-8.06949862678266
63.25985931147869
-27.051149154191705
-45.56909263634867
-62.89314401872713
-78.35319752098519
-91.367798883695
-101.42822264690061
-111.27950346266529
-108.13905721025485
-110.76807023392215
-106.67259232871716
-99.22689658832647
-88.76468467456566
-75.74072553662774
-60.78131159667319
-44.663329509528126
-28.315655347957232
-12.741932480683602
1.1374257777823118
12.546358031619036
20.916856482954245
26.013598200701438
27.940613170072965
27.072130740003303
24.021830057510726
14.7032998071534
19.593112460732755
10.299483623360317
6.301820182755762
7.261151807660923
7.90113289299336
12.282840488547038
19.403585559273353
40.39217770200628
52.99998030482604
65.9634847877566
78.42918033359166
28.954086915803146
89.56600459468899
98.62325857721002
104.91306677773551
107.84884432399674
107.01093361709982
102.16505046727562
93.28923344923652
80.59209339666285
64.51819003826171
45.654704706888765
-42.90325489927926
24.664566511459157
-83.46912580407746
-100.14886238270131
-113.67205909496423
-123.66038795466955
-129.90074383219974
-132.28145515836118
-130.80696337663213
2.3440171657521773
-20.45235421826112
-125.57926814855445
-64.17101720829942
-116.79885309454514
-104.82578086258056
-90.17828870308469
-73.54941696608654
-55.8031681617104
-37.856415351819464
-20.605773294129165
-4.87754124559001
8.683311675970856
19.63955777505231
27.77552820199776
33.1673241487739
36.13473557648706
37.15693023756978
36.86714196358943
36.01504205856995
35.36641666010749
35.59639391538613
37.20528958192318
40.469993163149525
45.43708291385565
67.9056881835653
83.85424253435465
76.20063442000304
90.26655006918281
97.26620744779807
94.89150545922375
97.0037888671842
93.77760219515218
87.34757321963312
64.78132907096182
77.63583591192071
59.608215745896175
49.110446620656205
51.93953883447814
31.121287457216113
11.448129860876634
-9.199195720919192
-30.064725970787038
-50.39947924300759
-69.47544439704825
-86.58468684603554
-101.11725309250252
-112.59159659973403
-120.6350728159075
-125.0366678210421
-125.7593718637907
-122.86663170429122
-116.50613655046484
-106.92226436297734
-94.45002453853692
-79.55140157832858
-44.88752918230654
-62.81477040695813
22.83050024514955
8.267110001271988
-26.49149241424078
-8.47115015703588
42.45564115142591
34.416576738358174
46.678952818859756
47.09822068121281
44.025260320636164
38.042383656847164
29.91454384043874
20.58077054709446
11.129343495210833
2.6692769582577967
-3.794836687243304
-7.4333855208408295
-7.658623781440355
-4.175965652665042
3.007747729602329
26.844128311399388
13.563234927974804
42.01237004295409
58.14669693218131
74.27529419381403
89.43286036031839
102.66831487741396
113.04252507339372
121.9747672266374
119.69920430551343
119.4695374623742
99.75474889413869
112.03067579659626
83.00209275562759
62.39154520261661
38.768757012302615
13.084982544826687
-13.660597571109463
-40.393548322518996
-66.058488951872
-89.70496841228271
-110.46426062030463
-127.58847950403188
-140.49765524290163
-148.78950098137193
-152.2734745092697
-150.93999781517613
-144.92398129904387
-134.55401959684767
-120.33147520547206
-102.86468814612556
-61.11297586387241
6.686810725968314
27.188465787658174
-38.36913623074469
-82.86879292499759
45.08116533619699
-15.470035696320167
59.439274479103574
69.52897780103697
74.87394735066457
75.32042809369452
71.09948598375823
62.77166853298007
51.17330769717462
37.36050933919522
22.494755303793397
7.784865252430222
-5.549605953328381
-23.6696172764308
-16.36048145521889
-26.781419200982413
-25.354830376574654
-19.380994663749803
-9.1484722561961
4.772977915853687
21.566288946751342
40.217865539661446
59.59981632586291
78.51285045889676
95.72819868022992
110.08460887909987
120.57661443626361
126.41576286556305
122.2829606237471
127.06868215200441
112.06480442201564
96.70586288672484
76.83618778118262
53.28943692732736
27.00366624725814
-0.9152484641955425
-29.287097213279196
-56.9999273198448
-82.98902102476427
-106.27918127325961
-126.05240568925848
-141.6125153750501
-152.4274387255685
-158.18549511812552
-158.77247886778855
-145.02742817058504
-154.28607280570156
-131.44224048500774
-114.11416149429519
-93.76386635270126
-71.21920179759974
-47.426499816644196
-23.432813994034063
-0.31364618707868885
20.840130668283564
38.97713535040293
53.234686125106975
63.0193367277426
68.05368847568892
68.4395681388836
64.61147136952198
57.25102965030601
47.29235033963431
35.898994520975606
24.35042612671208
13.914467251076346
5.710904955378254
0.5920406632306339
-0.9011116275395779
1.4541740923025799
29.247956586008286
7.564412654319568
17.04622585800729
43.28609804791009
58.16610975185261
72.88280474341094
86.43570234130007
97.89440607676607
106.43740918430446
111.3431361103475
108.21294126794771
112.04397898406796
99.81464169958076
87.0275892074149
70.18339543658823
49.80233394462698
26.589187027005607
1.4232159439719112
-24.701002635491704
-50.76719348736276
-75.74285061638489
-118.45579254439639
-98.61222450777439
-134.47484999525716
-146.04252880564513
-152.7594229901843
-154.4182911011748
-151.00036693458463
-142.71007863620392
-129.93435896130853
-113.23490457030485
-93.39215129352777
-71.38094111843469
-48.3324789669262
-25.49131388331881
-4.103259749252516
14.698279183154284
41.30461301402005
30.009630091139172
48.45583037637539
51.622746348984094
51.27007846437186
48.2261779024079
43.549713562642296
38.345482536490636
33.637934908200435
29.018629946308295
30.199731087996213
33.953036754414185
30.302539743248786
40.103569452050564
48.23872539867058
57.76145690809576
67.9442083227628
77.97029844143941
87.00978520607468
94.28913038151194
99.12020404646432
100.94273636662103
99.36787364410813
94.17818699179907
85.33116199708707
57.41850043669723
72.96440779559555
39.24542315567936
19.080442720285816
-2.389655449208533
-24.329418597261792
-66.23090662709473
-45.869740603018386
-84.66598279725417
-100.5184497707047
-113.28981864444191
-122.58486618709009
-128.16939489737916
-129.98019367112983
-128.0147642225627
-122.39683304257566
-113.44762614701024
-101.6474984238725
-87.71468871281616
-72.58493283882223
-57.215974512963726
-42.53012391329656
-29.324816547155706
-18.086067513490605
-9.023296137987131
-2.137857569988739
2.845151097471387
6.42908410821849
9.247035583941454
12.03207218004195
15.533929238759015
20.403314005922482
27.11320049583992
35.90372756794841
87.65333769175072
101.84332731969846
114.98270506341689
46.748177620499774
126.27554396369266
140.51942486910872
135.00478440953205
142.21623421524131
139.59589234675818
132.36007216372752
104.13137115733349
120.47564239465714
83.71552876606665
33.280035354132224
59.83144881367724
5.020613831839228
-23.91782283031762
-52.48842781629605
59.36074864065924
73.22835970300605
-104.40085806832354
-79.64060921481945
-125.92598310966918
-143.49642139258555
-156.55472620993928
-164.72574962153135
-167.77926756273823
-165.65664823026992
-158.50450691127514
-146.68025440628838
-130.83536714602826
-111.93462704447973
-91.14285030675563
-69.71547705847053
-48.856567341234495
-29.556670629908695
-12.54525605319941
1.7206876283781867
13.120081889402968
21.825129315281117
28.228473324050697
32.965912854940825
36.835494390317024
40.64546704218776
45.1140178769993
50.782244917486025
57.95603401907448
66.69346561002297
76.81488045856597
87.93396942440911
99.47972674663015
110.71722662982542
120.82810623481369
128.99041823854384
134.42670075304306
136.48998319162274
134.7349436862851
128.89370427810314
118.85429711939128
104.65274053875356
64.9490240017588
86.5207422620341
40.57142025210533
14.134011635484057
-13.434383767547274
-41.168840696467555
-68.13836070474082
-93.36268143095685
-115.91390555925028
-134.99519746377769
-149.8922460923901
-160.0813989336316
-165.2964815344287
-165.42490669045947
-160.54265258238777
-150.94959452539572
-137.06806006451592
-119.4821254117617
-98.97822288280403
-76.45236527496814
-52.94063860082002
-29.62043494334324
12.013446626731707
-7.6312215216501045
41.2962870746361
57.1149796277283
55.41880568988449
50.2510062586112
28.488783556189674
55.845779226619044
52.274449467825235
47.226104568544116
36.387537699874656
41.625106170700576
30.067865405296658
32.32538523503655
30.012147532700865
43.57462455737092
32.316516840993074
61.249146852016146
51.85626408795097
71.09886039297692
80.6076363146085
88.9027319225675
95.1177642321976
98.48178208265028
98.42344854988303
94.6410163631513
87.02456774370222
75.59738711381794
60.56531295138552
42.334005698274495
-1.094695585005013
21.517147791532693
-24.61334143622304
36.923061789194236
-48.09753660910536
-70.6084169275315
-91.255766541316
-109.19457444684951
-134.17068479385526
-123.68396806266205
-141.79393919505554
-140.27511192436856
-138.75035593680275
-131.3337043013799
-119.84716108719456
-104.77823469124141
-86.74041073295163
-66.3771279117214
-44.48846269651824
-22.056800192458184
-0.1049126930292914
20.30943416106959
38.18340004004034
52.77711448674415
63.59398243211655
70.3477194946343
73.06365658782838
72.01121538621081
67.62481901169711
60.538744136874996
51.52359328398264
41.42069640951285
31.10685185187676
21.413349999455367
13.04760051892914
6.558352667432473
2.335915544222294
0.5951620287699466
1.3383355588445625
4.353070903372881
9.257003823360987
15.531551228528846
22.564529076738538
29.746352037818284
36.52590216784347
42.4060519227463
46.9600782288171
49.80575673517514
50.61241032060617
49.181629072947004
45.47847938481698
39.6344471846657
31.87604519303312
11.832684528844908
22.479232741547065
0.37417181295344903
-11.484252945236562
-23.292084473687282
-61.55173713859698
-67.12910156465716
-34.597951754564406
-44.99906096094594
-70.64164342544498
-54.09610416251502
-71.99230559754534
-71.19709330141168
-68.33683042262686
-63.58137205665754
-57.2074659999268
-49.53931989055435
-40.95588326909838
-31.930379054080447
-22.975926467292908
-14.590689823869212
-7.216675987336345
-1.14354735492455
3.52060949451095
8.863326369517637
6.804437758881221
9.930022458936122
10.298606064917465
10.377333712988928
10.629713557510485
11.481227638630315
13.266679840591365
16.179698754851188
20.25821664822483
25.39637546111996
31.35216855822911
37.79100808641928
44.33739162043927
50.573514939677125
56.05378072068121
60.3443458797034
63.05941397151146
63.914968098780186
62.75935033692426
59.55105185026521
54.34127956735895
47.246620415902896
38.47133184549264
28.333316317642954
17.14532483068652
5.235521351021845
-6.9393317515519755
-18.92730576733024
-30.337215903705726
-40.745243789050534
-49.7842466070272
-57.1880811864869
-62.719472320339136
-66.23378613482154
-67.66755612371114
-66.9381371193603
-64.05013276559768
-59.16851079444176
-52.51889627426792
-44.416200320985396
-35.29218746837073
-25.601309666642166
-15.862133307637777
-6.6681016283784516
1.4508536469244575
8.050407167141856
12.791301705689804
15.524177503152544
16.253749294347813
15.129037781296589
12.470998913755125
8.72538426132428
4.454594034457699
0.30195932528145875
-3.110464872696383
-5.258154342597479
-5.77996608661816
-4.515074164174592
-1.4717722484412121
3.218961499551753
9.31690398043466
16.47219487838393
24.223451335889834
32.028601351591156
39.374657987530725
56.93881156939946
57.06960705561782
55.15404307742841
45.846412338032934
51.105432793587426
51.20900148169507
45.39664338359091
37.91369867702167
54.881766202050684
18.940010364379447
28.98098075735541
-2.9439625461063486
8.169971921793206
-13.920599145353577
-24.28981051875769
-33.69571352541473
-41.82655493891812
-48.4504129854803
-53.43825199937547
-56.67639685242302
-58.12367742651007
-57.84489272695485
-55.93321724176189
-52.53404936561192
-47.85018975011619
-42.107341244239684
-35.601992521512
-28.70483139572343
-21.82005965749147
-15.367218167739935
-9.708274190232004
-5.097891129012169
-1.6786247901556806
0.5632426046845183
2.126714975637384
1.908750514951862
1.3933251942743254
0.7039592964051451
1.765280939934911
0.8772586677741003
1.2227507938146687
5.360299392380227
2.7217932546471957
9.143353340926026
19.653166731936636
25.95402376722214
13.967059868763513
32.55666621437369
39.13912591917513
45.416013134807876
51.07168363258059
55.73927634760268
59.052563238211256
60.69804049921778
60.45653005433929
58.226512623156054
54.0479986284635
48.02813941226
40.30846754958009
31.11719444694694
20.714644791929004
9.421057047891196
-2.3092479230311653
-14.01666686459879
-25.286433604048938
-35.671471632803076
-44.796644302136656
-52.40333377299632
-58.257774941251554
-62.231730638723946
-64.30746205156933
-64.45577536636675
-62.71647123751404
-59.22940239301181
-54.113071203528605
-47.52864026687688
-39.77625340124429
-31.2272344684894
-22.329681255472394
-13.618334873705265
-5.611602696596236
1.197330952380696
6.394329050104886
9.780540574981728
11.330866673274343
11.133684847183744
9.406061389935317
2.8160636762172544
6.48176523069165
-1.036737118890926
-4.48790587815742
-6.977425063411346
-8.042002982507555
-7.364158044058328
-4.793098381984507
-0.3440458562295987
5.817813495414427
13.400606947013841
22.037618633954764
40.79562713189717
31.31688304006154
50.0297654770955
58.54223135296387
65.82183724155551
71.37032210133725
74.73550723741087
75.56588587193721
73.66639457070735
69.01220079077319
